Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
53650.2 1 1 0 1 0 0
53650.3 1 0 0 0 0 0
53650.4 2 1 1 2 0 0
53650.5 0 1 0 1 0 0
53650.6 1 1 0 0 0 0
53650.7 1 1 1 0 0 0
53650.8 1 1 2 0 0 0
53650.9 1 0 0 2 0 0
53651.0 1 1 0 1 0 0
53651.1 0 1 1 1 0 0
53651.2 1 0 0 0 0 0
53651.3 0 1 1 0 0 0
53651.4 1 2 3 4 0 0
53651.5 0 0 0 2 0 0
53651.6 0 1 1 2 0 0
53651.7 1 1 0 1 0 0
53651.8 0 0 1 0 0 0
53651.9 0 1 0 0 0 0
53652.0 0 0 0 0 0 0
53652.1 1 0 0 1 0 0
53652.2 0 0 1 0 0 0
53652.3 0 0 1 1 0 0
53652.4 2 2 1 0 0 0
53652.5 2 1 1 0 0 0
53652.6 0 1 0 0 0 0
53652.7 0 0 0 0 0 0
53652.8 1 1 0 1 0 0
53652.9 0 0 0 0 0 0
53653.0 1 1 0 0 0 0
53653.1 1 1 0 0 0 0
53653.2 0 1 2 2 0 0
53653.3 1 0 1 0 0 0
53653.4 0 1 3 1 0 0
53653.5 0 1 0 0 0 0
53653.6 1 1 0 1 0 0
53653.7 0 0 2 1 0 0
53653.8 1 0 0 0 0 0
53653.9 3 2 3 1 0 0
53654.0 1 0 0 0 0 0
53654.1 0 1 0 1 0 0
53654.2 1 1 2 0 0 0
53654.3 0 0 0 1 0 0
53654.4 1 0 1 0 0 0
53654.5 1 0 1 0 0 0
53654.6 1 0 1 0 0 0
53654.7 0 3 0 1 0 0
53654.8 0 1 1 0 0 0
53654.9 1 0 0 0 0 0
53655.0 1 0 0 0 0 0
53655.1 1 0 2 0 0 0
53655.2 0 0 3 1 0 0
53655.3 0 0 2 0 0 0
53655.4 1 1 0 2 0 0
53655.5 1 1 1 0 0 0
53655.6 0 0 0 0 0 0
53655.7 0 0 0 2 0 0
53655.8 0 1 0 1 0 0
53655.9 0 0 0 1 0 0
53656.0 0 0 0 1 0 0
53656.1 0 2 0 3 0 0
53656.2 0 3 1 0 0 0
53656.3 0 0 1 0 0 0
53656.4 0 0 1 2 0 0
53656.5 2 2 1 3 0 0
53656.6 0 1 0 0 0 0
53656.7 1 1 0 0 0 0
53656.8 0 1 0 2 0 0
53656.9 0 0 0 1 0 0
53657.0 1 0 0 0 0 0
53657.1 0 1 0 1 0 0
53657.2 0 1 1 1 0 0
53657.3 0 1 0 0 0 0
53657.4 0 0 0 0 0 0
53657.5 1 0 2 1 0 0
53657.6 0 0 1 1 0 0
53657.7 0 2 0 0 0 0
53657.8 2 1 0 0 0 0
53657.9 1 1 0 1 0 0
53658.0 0 0 1 2 0 0
53658.1 1 1 3 1 0 0
53658.2 0 0 0 1 0 0
53658.3 0 0 0 1 0 0
53658.4 0 2 0 0 0 0
53658.5 1 1 0 1 0 0
53658.6 2 0 1 1 0 0
53658.7 2 0 2 2 0 0
53658.8 4 2 1 0 0 0
53658.9 1 1 1 0 0 0
53659.0 1 1 0 0 0 0
53659.1 1 1 1 0 0 0
53659.2 0 1 1 0 0 0
53659.3 0 2 1 1 0 0
53659.4 1 1 2 1 0 0
53659.5 2 1 2 1 0 0
53659.6 0 2 2 2 0 0
53659.7 1 0 0 3 0 0
53659.8 0 0 1 0 0 0
53659.9 3 1 0 1 0 0
53660.0 2 0 0 0 0 0
53660.1 0 1 0 1 0 0
53660.2 1 0 2 1 0 0
53660.3 1 1 0 1 0 0
53660.4 0 1 2 0 0 0
53660.5 0 1 0 0 0 0
53660.6 1 0 1 0 0 0
53660.7 1 0 1 0 0 0
53660.8 0 1 0 3 0 0
53660.9 0 0 0 0 0 0
53661.0 0 0 0 1 0 0
53661.1 2 1 0 0 0 0
53661.2 0 2 0 2 0 0
53661.3 0 1 1 1 0 0
53661.4 0 0 1 0 0 0
53661.5 0 1 1 0 0 0
53661.6 0 1 2 1 0 0
53661.7 0 1 0 1 0 0
53661.8 0 0 0 0 0 0
53661.9 0 0 1 2 0 0
53662.0 1 0 1 0 0 0
53662.1 0 1 2 1 0 0
53662.2 2 0 1 2 0 0
53662.3 1 0 0 0 0 0
53662.4 1 0 1 0 0 0
53662.5 0 0 0 0 0 0
53662.6 1 0 0 1 0 0
53662.7 0 0 1 0 0 0
53662.8 1 1 2 1 0 0
53662.9 3 0 0 1 0 0
53663.0 0 0 0 1 0 0
53663.1 1 2 0 0 0 0
53663.2 0 1 0 1 0 0
53663.3 1 0 0 1 0 0
53663.4 1 0 1 2 0 0
53663.5 0 1 0 1 0 0
53663.6 0 0 0 0 0 0
53663.7 1 0 0 0 0 0
53663.8 1 1 0 0 0 0
53663.9 0 0 3 0 0 0
53664.0 1 0 1 1 0 0
53664.1 0 0 1 0 0 0
53664.2 0 0 0 0 0 0
53664.3 0 0 0 0 0 0
53664.4 0 1 0 0 0 0
53664.5 0 2 0 1 0 0
53664.6 0 0 0 0 0 0
53664.7 2 1 0 1 0 0
53664.8 1 2 0 0 0 0
53664.9 2 0 1 0 0 0
53665.0 0 1 0 0 0 0
53665.1 0 0 2 3 0 0
53665.2 0 1 0 0 0 0
53665.3 0 0 1 0 0 0
53665.4 1 0 0 1 0 0
53665.5 2 1 3 4 0 0
53665.6 1 1 0 0 0 0
53665.7 1 0 0 2 0 0
53665.8 0 1 1 0 0 0
53665.9 1 0 2 0 0 0
53666.0 0 1 1 1 0 0
53666.1 1 0 2 0 0 0
53666.2 0 0 0 0 0 0
53666.3 0 0 1 1 0 0
53666.4 0 0 1 1 0 0
53666.5 0 1 1 1 0 0
53666.6 0 0 0 0 0 0
53666.7 0 0 0 0 0 0
53666.8 1 1 0 0 0 0
53666.9 1 0 1 0 0 0
53667.0 1 0 0 1 0 0
53667.1 1 1 0 0 0 0
53667.2 3 2 1 1 0 0
53667.3 2 0 0 0 0 0
53667.4 1 0 1 0 0 0
53667.5 0 0 2 1 0 0
53667.6 0 2 2 2 0 0
53667.7 0 0 1 1 0 0
53667.8 0 2 0 0 0 0
53667.9 0 1 1 3 0 0
53668.0 1 3 1 1 0 0
53668.1 0 2 1 3 0 0
53668.2 2 0 2 1 0 0
53668.3 1 3 0 0 0 0
53668.4 1 0 0 0 0 0
53668.5 1 2 0 0 0 0
53668.6 0 2 1 2 0 0
53668.7 2 1 1 1 0 0
53668.8 0 1 1 0 0 0
53668.9 1 1 0 1 0 0
53669.0 1 1 3 2 0 0
53669.1 0 0 1 1 0 0
53669.2 0 1 0 1 0 0
53669.3 0 0 0 0 0 0
53669.4 1 0 0 1 0 0
53669.5 0 0 1 0 0 0
53669.6 0 1 0 1 0 0
53669.7 0 3 2 1 0 0
53669.8 3 2 1 0 0 0
53669.9 1 0 0 2 0 0
53670.0 1 0 1 0 0 0
53670.1 1 1 0 0 0 0
53670.2 0 1 0 0 0 0
53670.3 0 1 1 0 0 0
53670.4 0 1 1 1 0 0
53670.5 0 1 0 1 0 0
53670.6 1 0 1 1 0 0
53670.7 0 0 0 0 0 0
53670.8 1 3 1 1 0 0
53670.9 0 1 1 1 0 0
53671.0 0 0 0 0 0 0
53671.1 0 1 0 1 0 0
53671.2 1 1 1 1 0 0
53671.3 1 0 1 0 0 0
53671.4 0 1 0 1 0 0
53671.5 0 0 1 0 0 0
53671.6 0 0 0 0 0 0
53671.7 0 0 0 0 0 0
53671.8 0 0 1 0 0 0
53671.9 1 0 0 0 0 0
53672.0 0 0 2 1 0 0
53672.1 3 0 1 1 0 0
53672.2 2 0 1 1 0 0
53672.3 1 1 0 2 0 0
53672.4 0 1 0 0 0 0
53672.5 1 2 0 0 0 0
53672.6 0 1 0 0 0 0
53672.7 0 2 0 1 0 0
53672.8 1 0 1 2 0 0
53672.9 0 1 2 2 0 0
53673.0 0 0 3 1 0 0
53673.1 1 0 0 0 0 0
53673.2 2 0 2 2 0 0
53673.3 1 0 1 2 0 0
53673.4 1 1 2 2 0 0
53673.5 2 3 2 1 0 0
53673.6 1 1 0 0 0 0
53673.7 2 1 2 1 0 0
53673.8 0 0 1 0 0 0
53673.9 0 0 0 0 0 0
53674.0 0 0 0 0 0 0
53674.1 0 0 0 0 0 0
53674.2 1 1 0 0 0 0
53674.3 0 0 0 0 0 0
53674.4 0 0 0 2 0 0
53674.5 0 1 0 1 0 0
53674.6 1 1 0 0 0 0
53674.7 1 0 0 0 0 0
53674.8 1 2 4 0 0 0
53674.9 0 0 0 1 0 0
53675.0 1 1 1 0 0 0
53675.1 0 1 0 0 0 0
53675.2 2 0 1 1 0 0
53675.3 1 0 0 0 0 0
53675.4 1 0 0 2 0 0
53675.5 1 0 0 2 0 0
53675.6 2 1 1 1 0 0
53675.7 1 1 0 2 0 0
53675.8 0 2 2 0 0 0
53675.9 2 0 1 0 0 0
53676.0 0 0 0 1 0 0
53676.1 1 0 1 0 0 0
53676.2 1 1 1 1 0 0
53676.3 1 1 1 1 0 0
53676.4 0 3 2 1 0 0
53676.5 1 1 3 0 0 0
53676.6 0 2 1 1 0 0
53676.7 0 0 1 0 0 0
53676.8 0 1 1 0 0 0
53676.9 0 0 0 1 0 0
53677.0 0 0 0 1 0 0
53677.1 1 0 1 1 0 0
53677.2 0 0 0 0 0 0
53677.3 1 0 0 0 0 0
53677.4 0 0 3 1 0 0
53677.5 1 0 1 0 0 0
53677.6 0 2 2 1 0 0
53677.7 3 0 2 2 0 0
53677.8 0 1 1 0 0 0
53677.9 1 0 0 2 0 0
53678.0 0 0 0 0 0 0
53678.1 0 0 0 1 0 0
53678.2 1 1 0 1 0 0
53678.3 0 0 0 1 0 0
53678.4 0 1 0 0 0 0
53678.5 0 0 1 0 0 0
53678.6 1 0 1 0 0 0
53678.7 0 0 0 1 0 0
53678.8 2 1 0 0 0 0
53678.9 0 0 2 2 0 0
53679.0 0 0 2 0 0 0
53679.1 1 0 0 0 0 0
53679.2 1 0 1 0 0 0
53679.3 1 1 1 0 0 0
53679.4 0 0 2 0 0 0
53679.5 3 3 1 0 0 0
53679.6 0 2 0 1 0 0
53679.7 0 1 0 2 0 0
53679.8 1 0 1 0 0 0
53679.9 1 2 1 0 0 0
53680.0 0 0 3 1 0 0
53680.1 0 1 2 1 0 0
53680.2 0 0 0 1 0 0
53680.3 0 0 0 2 0 0
53680.4 0 0 0 1 0 0
53680.5 0 1 3 1 0 0
53680.6 1 0 1 2 0 0
53680.7 1 2 1 0 0 0
53680.8 0 1 1 0 0 0
53680.9 1 0 1 0 0 0
53681.0 1 0 0 1 0 0
53681.1 1 2 0 1 0 0
53681.2 1 0 0 0 0 0
53681.3 1 1 0 0 0 0
53681.4 1 0 0 0 0 0
53681.5 1 0 0 0 0 0
53681.6 1 1 1 1 0 0
53681.7 1 0 2 0 0 0
53681.8 0 1 2 0 0 0
53681.9 0 2 0 2 0 0
53682.0 2 0 0 2 0 0
53682.1 1 0 0 0 0 0
53682.2 0 0 0 1 0 0
53682.3 0 1 1 0 0 0
53682.4 1 1 0 2 0 0
53682.5 1 1 1 4 0 0
53682.6 1 0 0 1 0 0
53682.7 1 0 0 1 0 0
53682.8 0 0 0 1 0 0
53682.9 2 2 0 1 0 0
53683.0 1 1 1 1 0 0
53683.1 0 0 0 1 0 0
53683.2 1 0 1 0 0 0
53683.3 1 0 0 0 0 0
53683.4 1 0 1 0 0 0
53683.5 0 2 2 2 0 0
53683.6 1 1 0 1 0 0
53683.7 1 0 0 1 0 0
53683.8 0 1 0 1 0 0
53683.9 1 0 0 1 0 0
53684.0 0 0 0 0 0 0
53684.1 0 0 0 0 0 0
53684.2 0 1 1 2 0 0
53684.3 1 0 1 0 0 0
53684.4 1 0 1 0 0 0
53684.5 2 2 1 0 0 0
53684.6 0 0 1 1 0 0
53684.7 0 0 1 1 0 0
53684.8 2 1 1 2 0 0
53684.9 0 0 0 0 0 0
53685.0 3 0 0 0 0 0
53685.1 1 0 0 2 0 0
53685.2 0 2 2 1 0 0
53685.3 0 1 0 1 0 0
53685.4 0 0 1 0 0 0
53685.5 3 1 0 0 0 0
53685.6 0 0 0 0 0 0
53685.7 1 0 0 0 0 0
53685.8 0 0 2 0 0 0
53685.9 2 0 0 1 0 0
53686.0 1 0 0 2 0 0
53686.1 1 0 1 2 0 0
53686.2 1 1 3 1 0 0
53686.3 1 0 1 1 0 0
53686.4 0 1 1 1 0 0
53686.5 0 0 1 0 0 0
53686.6 1 1 2 1 0 0
53686.7 1 0 1 1 0 0
53686.8 1 2 0 1 0 0
53686.9 1 0 0 0 0 0
53687.0 1 0 0 1 0 0
53687.1 2 0 1 0 0 0
53687.2 2 0 1 0 0 0
53687.3 0 0 1 3 0 0
53687.4 1 0 0 1 0 0
53687.5 1 1 2 0 0 0
53687.6 1 0 0 1 0 0
53687.7 0 1 0 0 0 0
53687.8 0 0 1 4 0 0
53687.9 0 0 2 1 0 0
53688.0 0 0 0 0 0 0
53688.1 2 0 0 0 0 0
53688.2 1 1 1 1 0 0
53688.3 0 0 0 1 0 0
53688.4 1 0 0 0 0 0
53688.5 1 1 3 1 0 0
53688.6 2 3 4 0 0 0
53688.7 3 3 1 0 0 0
53688.8 0 0 0 0 0 0
53688.9 1 1 1 1 0 0
53689.0 0 0 0 0 0 0
53689.1 3 3 2 4 0 0
53689.2 0 1 2 4 0 0
53689.3 0 1 0 1 0 0
53689.4 1 1 3 3 0 0
53689.5 2 0 1 1 0 0
53689.6 0 1 0 0 0 0
53689.7 0 0 0 2 0 0
53689.8 1 0 1 0 0 0
53689.9 0 0 1 1 0 0
53690.0 2 1 1 2 0 0
53690.1 0 1 0 1 0 0
53690.2 0 1 1 0 0 0
53690.3 1 0 1 0 0 0
53690.4 0 1 1 1 0 0
53690.5 1 2 1 0 0 0
53690.6 1 0 0 0 0 0
53690.7 1 1 2 1 0 0
53690.8 1 1 0 2 0 0
53690.9 0 0 1 0 0 0
53691.0 0 1 1 1 0 0
53691.1 0 2 1 3 0 0
53691.2 1 0 0 0 0 0
53691.3 0 1 1 1 0 0
53691.4 1 0 1 1 0 0
53691.5 1 0 0 1 0 0
53691.6 0 1 0 2 0 0
53691.7 0 0 0 1 0 0
53691.8 0 0 2 1 0 0
53691.9 1 0 1 0 0 0
53692.0 1 0 1 3 0 0
53692.1 0 0 1 1 0 0
53692.2 0 0 0 1 0 0
53692.3 0 1 0 0 0 0
53692.4 1 1 0 1 0 0
53692.5 0 1 0 0 0 0
53692.6 0 1 3 2 0 0
53692.7 0 1 0 0 0 0
53692.8 2 0 0 0 0 0
53692.9 2 0 0 1 0 0
53693.0 0 2 0 1 0 0
53693.1 0 2 0 0 0 0
53693.2 0 0 0 0 0 0
53693.3 1 0 0 2 0 0
53693.4 0 1 1 4 0 0
53693.5 1 2 0 0 0 0
53693.6 0 0 0 1 0 0
53693.7 0 2 2 1 0 0
53693.8 0 0 1 0 0 0
53693.9 1 1 0 0 0 0
53694.0 1 0 0 0 0 0
53694.1 1 1 1 1 0 0
53694.2 0 0 1 2 0 0
53694.3 0 1 1 0 0 0
53694.4 1 2 1 1 0 0
53694.5 0 1 0 2 0 0
53694.6 1 1 0 1 0 0
53694.7 1 2 1 0 0 0
53694.8 0 0 0 1 0 0
53694.9 0 1 1 0 0 0
53695.0 0 1 0 0 0 0
53695.1 1 1 0 1 0 0
53695.2 0 0 0 0 0 0
53695.3 0 0 3 0 0 0
53695.4 1 1 1 0 0 0
53695.5 0 2 1 1 0 0
53695.6 0 0 2 1 0 0
53695.7 0 1 1 1 0 0
53695.8 0 1 0 0 0 0
53695.9 0 0 0 0 0 0
53696.0 0 1 2 0 0 0
53696.1 3 0 2 1 0 0
53696.2 0 2 2 1 0 0
53696.3 0 0 0 2 0 0
53696.4 1 1 0 0 0 0
53696.5 0 0 0 0 0 0
53696.6 2 1 1 0 0 0
53696.7 1 0 1 1 0 0
53696.8 0 0 0 1 0 0
53696.9 3 0 3 1 0 0
53697.0 1 1 0 0 0 0
53697.1 0 1 0 2 0 0
53697.2 2 0 0 1 0 0
53697.3 1 0 1 0 0 0
53697.4 0 0 0 1 0 0
53697.5 0 1 0 1 0 0
53697.6 0 2 0 0 0 0
53697.7 0 2 2 0 0 0
53697.8 0 2 1 1 0 0
53697.9 1 0 1 0 0 0
53698.0 0 1 3 1 0 0
53698.1 1 0 0 2 0 0
53698.2 0 0 0 0 0 0
53698.3 1 0 2 1 0 0
53698.4 1 2 0 0 0 0
53698.5 0 0 0 2 0 0
53698.6 0 1 0 1 0 0
53698.7 0 0 2 0 0 0
53698.8 0 1 0 0 0 0
53698.9 0 0 1 0 0 0
53699.0 1 0 1 1 0 0
53699.1 3 0 0 0 0 0
53699.2 3 2 2 0 0 0
53699.3 1 1 0 0 0 0
53699.4 0 0 0 0 0 0
53699.5 1 0 1 1 0 0
53699.6 0 1 0 0 0 0
53699.7 1 1 1 1 0 0
53699.8 0 0 1 0 0 0
53699.9 0 0 1 0 0 0
53700.0 0 1 0 2 0 0
53700.1 2 1 0 1 0 0
53700.2 1 1 0 1 0 0
53700.3 0 1 2 2 0 0
53700.4 0 2 0 0 0 0
53700.5 0 0 1 1 0 0
53700.6 1 1 2 2 0 0
53700.7 3 0 1 1 0 0
53700.8 0 0 1 0 0 0
53700.9 1 1 0 0 0 0
53701.0 0 0 1 1 0 0
53701.1 0 0 1 0 0 0
53701.2 1 0 1 0 0 0
53701.3 1 0 0 0 0 0
53701.4 1 1 0 0 0 0
53701.5 0 0 1 1 0 0
53701.6 0 1 1 0 0 0
53701.7 1 1 1 5 0 0
53701.8 0 2 0 0 0 0
53701.9 2 1 0 1 0 0
53702.0 2 0 0 2 0 0
53702.1 1 1 1 0 0 0
53702.2 0 0 0 1 0 0
53702.3 1 1 0 1 0 0
53702.4 3 1 0 1 0 0
53702.5 1 0 0 0 0 0
53702.6 2 0 0 0 0 0
53702.7 0 0 0 1 0 0
53702.8 2 0 1 0 0 0
53702.9 0 0 0 0 0 0
53703.0 2 0 0 0 0 0
53703.1 1 1 0 0 0 0
53703.2 0 0 1 2 0 0
53703.3 0 1 0 1 0 0
53703.4 1 1 1 0 0 0
53703.5 0 0 0 0 0 0
53703.6 0 1 3 2 0 0
53703.7 1 0 1 1 0 0
53703.8 0 2 0 1 0 0
53703.9 1 0 1 1 0 0
53704.0 2 1 0 2 0 0
53704.1 1 0 0 1 0 0
53704.2 0 0 1 1 0 0
53704.3 2 4 1 1 0 0
53704.4 1 0 2 0 0 0
53704.5 0 2 0 1 0 0
53704.6 1 0 0 0 0 0
53704.7 0 1 1 0 0 0
53704.8 0 0 0 0 0 0
53704.9 0 0 1 0 0 0
53705.0 1 0 2 2 0 0
53705.1 1 2 0 1 0 0
53705.2 1 1 2 0 0 0
53705.3 2 0 0 0 0 0
53705.4 1 0 2 0 0 0
53705.5 1 0 1 1 0 0
53705.6 0 0 1 1 0 0
53705.7 1 1 1 2 0 0
53705.8 0 0 0 0 0 0
53705.9 1 1 0 0 0 0
53706.0 1 1 0 2 0 0
53706.1 1 2 1 0 0 0
53706.2 0 0 0 0 0 0
53706.3 0 1 1 0 0 0
53706.4 1 0 0 0 0 0
53706.5 0 1 0 1 0 0
53706.6 0 0 0 1 0 0
53706.7 0 0 1 2 0 0
53706.8 0 0 0 0 0 0
53706.9 0 1 1 0 0 0
53707.0 0 0 1 2 0 0
53707.1 2 1 1 3 0 0
53707.2 0 0 0 1 0 0
53707.3 2 0 2 0 0 0
53707.4 1 1 1 2 0 0
53707.5 4 0 0 0 0 0
53707.6 0 2 1 1 0 0
53707.7 2 0 1 0 0 0
53707.8 1 1 1 3 0 0
53707.9 0 0 1 1 0 0
53708.0 0 2 0 1 0 0
53708.1 0 0 0 1 0 0
53708.2 0 0 0 0 0 0
53708.3 1 1 2 2 0 0
53708.4 1 0 0 0 0 0
53708.5 0 2 0 0 0 0
53708.6 2 1 1 1 0 0
53708.7 0 0 0 1 0 0
53708.8 1 0 1 2 0 0
53708.9 0 0 1 0 0 0
53709.0 2 0 1 4 0 0
53709.1 0 1 0 1 0 0
53709.2 0 1 0 1 0 0
53709.3 2 0 0 0 0 0
53709.4 1 1 0 2 0 0
53709.5 2 0 1 1 0 0
53709.6 1 2 0 1 0 0
53709.7 0 0 0 0 0 0
53709.8 0 0 2 0 0 0
53709.9 2 1 1 0 0 0
53710.0 1 1 1 1 0 0
53710.1 0 2 1 1 0 0
53710.2 1 1 0 0 0 0
53710.3 2 2 1 1 0 0
53710.4 0 1 1 3 0 0
53710.5 0 0 3 3 0 0
53710.6 0 0 0 0 0 0
53710.7 0 1 1 1 0 0
53710.8 1 0 1 3 0 0
53710.9 1 0 0 0 0 0
53711.0 1 2 1 0 0 0
53711.1 0 0 0 1 0 0
53711.2 0 0 1 2 0 0
53711.3 0 1 1 0 0 0
53711.4 0 0 0 1 0 0
53711.5 0 1 0 1 0 0
53711.6 1 2 1 0 0 0
53711.7 0 0 0 2 0 0
53711.8 0 0 0 0 0 0
53711.9 1 0 1 1 0 0
53712.0 0 0 0 1 0 0
53712.1 0 0 0 0 0 0
53712.2 0 1 2 2 0 0
53712.3 0 0 1 3 0 0
53712.4 1 1 1 1 0 0
53712.5 0 0 0 0 0 0
53712.6 0 2 0 3 0 0
53712.7 0 0 2 2 0 0
53712.8 2 0 2 1 0 0
53712.9 0 1 0 1 0 0
53713.0 0 0 2 0 0 0
53713.1 0 1 0 2 0 0
53713.2 1 0 3 0 0 0
53713.3 0 2 1 0 0 0
53713.4 0 1 0 0 0 0
53713.5 1 3 1 1 0 0
53713.6 0 0 1 1 0 0
53713.7 0 1 0 1 0 0
53713.8 2 2 0 0 0 0
53713.9 0 1 0 0 0 0
53714.0 0 0 1 0 0 0
53714.1 1 1 0 0 0 0
53714.2 2 0 0 1 0 0
53714.3 0 0 0 0 0 0
53714.4 0 0 1 1 0 0
53714.5 1 1 1 0 0 0
53714.6 0 1 2 1 0 0
53714.7 0 1 1 0 0 0
53714.8 0 0 3 1 0 0
53714.9 1 2 0 0 0 0
53715.0 1 0 0 1 0 0
53715.1 1 3 1 2 0 0
53715.2 2 0 1 1 0 0
53715.3 0 0 1 0 0 0
53715.4 0 1 0 1 0 0
53715.5 1 2 1 0 0 0
53715.6 1 3 2 2 0 0
53715.7 1 1 2 2 0 0
53715.8 0 0 0 1 0 0
53715.9 1 1 1 1 0 0
53716.0 0 0 1 0 0 0
53716.1 0 1 2 3 0 0
53716.2 0 2 0 0 0 0
53716.3 1 0 1 0 0 0
53716.4 0 2 1 4 0 0
53716.5 0 0 0 1 0 0
53716.6 1 1 0 0 0 0
53716.7 0 2 1 2 0 0
53716.8 1 0 1 0 0 0
53716.9 1 0 1 0 0 0
53717.0 1 0 0 0 0 0
53717.1 0 2 0 1 0 0
53717.2 1 0 1 0 0 0
53717.3 0 0 0 0 0 0
53717.4 1 0 1 1 0 0
53717.5 1 1 0 1 0 0
53717.6 1 3 3 0 0 0
53717.7 1 1 0 0 0 0
53717.8 0 0 0 0 0 0
53717.9 1 1 0 0 0 0
53718.0 1 0 1 0 0 0
53718.1 1 2 1 1 0 0
53718.2 1 0 1 1 0 0
53718.3 1 0 0 0 0 0
53718.4 2 0 0 0 0 0
53718.5 1 0 0 0 0 0
53718.6 0 1 0 0 0 0
53718.7 0 3 2 0 0 0
53718.8 1 0 1 1 0 0
53718.9 1 0 0 0 0 0
53719.0 1 1 1 1 0 0
53719.1 0 0 3 0 0 0
53719.2 0 0 0 1 0 0
53719.3 0 1 0 0 0 0
53719.4 0 0 0 0 0 0
53719.5 0 0 0 0 0 0
53719.6 0 0 1 1 0 0
53719.7 0 0 0 1 0 0
53719.8 1 2 0 0 0 0
53719.9 1 1 0 1 0 0
53720.0 0 3 2 1 0 0
53720.1 0 0 1 1 0 0
53720.2 0 1 1 1 0 0
53720.3 0 2 0 0 0 0
53720.4 2 0 2 0 0 0
53720.5 0 2 1 2 0 0
53720.6 2 0 2 0 0 0
53720.7 0 0 1 1 0 0
53720.8 2 0 0 1 0 0
53720.9 3 1 1 0 0 0
53721.0 1 1 0 0 0 0
53721.1 0 0 0 1 0 0
53721.2 1 0 1 0 0 0
53721.3 0 0 1 0 0 0
53721.4 3 0 1 2 0 0
53721.5 0 1 0 2 0 0
53721.6 2 0 0 1 0 0
53721.7 1 0 1 2 0 0
53721.8 2 2 1 0 0 0
53721.9 1 0 0 1 0 0
53722.0 1 0 1 0 0 0
53722.1 1 1 1 2 0 0
53722.2 1 0 1 0 0 0
53722.3 1 0 1 1 0 0
53722.4 0 1 0 0 0 0
53722.5 1 0 3 0 0 0
53722.6 2 0 1 1 0 0
53722.7 1 2 0 0 0 0
53722.8 2 0 1 1 0 0
53722.9 2 0 0 1 0 0
53723.0 0 2 1 4 0 0
53723.1 1 1 2 1 0 0
53723.2 0 0 0 0 0 0
53723.3 0 0 1 1 0 0
53723.4 0 0 0 1 0 0
53723.5 1 5 0 0 0 0
53723.6 0 2 0 1 0 0
53723.7 1 1 0 1 0 0
53723.8 1 2 1 1 0 0
53723.9 0 0 0 0 0 0
53724.0 1 1 1 1 0 0
53724.1 0 0 0 0 0 0
53724.2 2 0 3 2 0 0
53724.3 0 0 2 0 0 0
53724.4 2 2 1 1 0 0
53724.5 2 0 1 1 0 0
53724.6 1 0 0 2 0 0
53724.7 0 1 0 2 0 0
53724.8 0 0 1 0 0 0
53724.9 2 1 1 3 0 0
53725.0 0 1 3 1 0 0
53725.1 1 1 0 1 0 0
53725.2 1 0 1 1 0 0
53725.3 1 0 0 0 0 0
53725.4 2 0 2 2 0 0
53725.5 1 2 1 2 0 0
53725.6 0 0 0 0 0 0
53725.7 0 0 0 0 0 0
53725.8 0 1 0 0 0 0
53725.9 0 0 1 1 0 0
53726.0 0 0 1 0 0 0
53726.1 0 1 0 0 0 0
53726.2 0 1 1 1 0 0
53726.3 0 1 2 1 0 0
53726.4 0 0 0 0 0 0
53726.5 0 2 0 2 0 0
53726.6 1 1 1 2 0 0
53726.7 0 0 2 1 0 0
53726.8 1 0 1 1 0 0
53726.9 0 0 1 1 0 0
53727.0 0 1 1 0 0 0
53727.1 1 0 1 1 0 0
53727.2 0 0 1 1 0 0
53727.3 0 0 1 0 0 0
53727.4 1 0 0 0 0 0
53727.5 0 0 2 1 0 0
53727.6 1 1 3 0 0 0
53727.7 1 0 0 0 0 0
53727.8 0 1 0 0 0 0
53727.9 0 0 1 0 0 0
53728.0 2 2 1 0 0 0
53728.1 1 0 0 1 0 0
53728.2 1 0 0 0 0 0
53728.3 1 1 3 0 0 0
53728.4 1 1 1 0 0 0
53728.5 0 1 0 1 0 0
53728.6 3 0 0 0 0 0
53728.7 0 1 1 0 0 0
53728.8 2 1 1 1 0 0
53728.9 0 0 0 0 0 0
53729.0 2 0 1 2 0 0
53729.1 2 1 0 1 0 0
53729.2 0 0 1 1 0 0
53729.3 0 0 0 1 0 0
53729.4 1 0 0 2 0 0
53729.5 1 2 1 0 0 0
53729.6 0 0 0 1 0 0
53729.7 0 0 2 1 0 0
53729.8 0 0 0 1 0 0
53729.9 1 1 1 0 0 0
53730.0 1 1 0 2 0 0
53730.1 1 0 1 1 0 0
53730.2 0 0 0 1 0 0
53730.3 0 1 2 0 0 0
53730.4 0 0 1 2 0 0
53730.5 1 0 1 1 0 0
53730.6 1 1 0 0 0 0
53730.7 1 2 0 2 0 0
53730.8 2 2 1 1 0 0
53730.9 0 0 0 2 0 0
53731.0 0 1 0 0 0 0
53731.1 1 2 0 1 0 0
53731.2 0 1 0 1 0 0
53731.3 4 2 3 0 0 0
53731.4 1 1 0 1 0 0
53731.5 1 1 1 1 0 0
53731.6 0 0 0 1 0 0
53731.7 0 0 0 1 0 0
53731.8 2 0 2 2 0 0
53731.9 1 0 0 0 0 0
53732.0 1 0 0 0 0 0
53732.1 1 0 0 0 0 0
53732.2 0 0 1 1 0 0
